TXN_ID,DATE,MINISTRY_CODE,MINISTRY_NAME,ACCOUNT_CODE,DESCRIPTION,VENDOR,AMOUNT_KES,PAYMENT_METHOD
KE-2402341,05/01/2024,MOI,Ministry of Interior,2211407,Cleaning and fumigation - health facilities,Care Foundation,3714.96,BANK_TRANSFER
KE-2402342,15/09/2023,MOF,Ministry of Finance,2211105,HIV test kits and ARVs,Regional Bank Services,166622.99,CHEQUE
KE-2402343,26/11/2023,MOE,Ministry of Education,2211407,Cleaning and fumigation - health facilities,SafeWater Kenya,350893.43,MOBILE_MONEY
KE-2402344,08/04/2024,MOH,Ministry of Health,2210301,Domestic travel,Modern Office Systems,2550.76,BANK_TRANSFER
KE-2402345,12/10/2023,MOI,Ministry of Interior,3110701,Purchase of vehicles - ambulances,BuildRight Contractors,3756.76,CHEQUE
KE-2402346,25/02/2024,MOE,Ministry of Education,2211199,general medical consumables,Modern Office Systems,132384.88,CHEQUE
KE-2402347,14/08/2023,MOI,Ministry of Interior,2211407,Cleaning and fumigation - health facilities,Care Foundation,34387.4,CHEQUE
KE-2402348,28/07/2023,MOE,Ministry of Education,2211501,Refined fuels,Sunrise Cleaning Services,2461.64,CHEQUE
KE-2402349,28/07/2023,MOH,Ministry of Health,2211320,Cervical cancer screening,Vitalis Pharma,4347.18,MOBILE_MONEY
KE-2402350,12/01/2024,MOF,Ministry of Finance,2211501,Refined fuels,TransAfrica Logistics,113726.8,MOBILE_MONEY
KE-2402351,02/02/2024,MOH,Ministry of Health,2211101,medical drugs,Vitalis Pharma,844209.07,CHEQUE
KE-2402352,03/01/2024,MOF,Ministry of Finance,2211105,HIV test kits and ARVs,TechnoServ Africa,893755.52,MOBILE_MONEY
KE-2402353,03/06/2024,MOE,Ministry of Education,2211501,REFINED FUELS,Public Health Institute,143591.34,CHEQUE
KE-2402354,16/01/2024,MOF,Ministry of Finance,2211305,Immunisation outreach,TransAfrica Logistics,828287.73,CHEQUE
KE-2402355,28/11/2023,MOF,Ministry of Finance,2211199,General medical consumables,Nile Motors,1736.05,CHEQUE
KE-2402356,02/02/2024,MOE,Ministry of Education,3110101,Construction of buildings - health facilities,Regional Bank Services,,MOBILE_MONEY
KE-2402357,20/03/2024,MOE,Ministry of Education,2211101,medical drugs,TransAfrica Logistics,91071.2,MOBILE_MONEY
KE-2402358,11/08/2023,MOI,Ministry of Interior,2211501,Refined fuels,NextGen IT,15191.16,BANK_TRANSFER
KE-2402359,29/11/2023,MOH,Ministry of Health,2211101,Medical drugs,Regional Bank Services,267776.48,MOBILE_MONEY
KE-2402360,23/08/2023,MOI,Ministry of Interior,2211305,Immunisation outreach,Sunrise Cleaning Services,568250.15,MOBILE_MONEY
KE-2402361,17/05/2024,MOI,Ministry of Interior,3110701,Purchase of vehicles - ambulances,BuildRight Contractors,4822.46,CHEQUE
KE-2402362,28/02/2024,MOH,Ministry of Health,2211501,Refined fuels,SafeWater Kenya,1141936.33,CHEQUE
KE-2402363,11/01/2024,MOF,Ministry of Finance,2211305,Immunisation outreach,Public Health Institute,1789021.3,BANK_TRANSFER
KE-2402364,28/10/2023,MOF,Ministry of Finance,2211201,Laboratory reagents,Vitalis Pharma,763083.23,MOBILE_MONEY
KE-2402365,21/02/2024,MOE,Ministry of Education,2211501,Refined fuels,Vitalis Pharma,1447.61,CHEQUE
KE-2402366,24/10/2023,MOFA,Ministry of Family Affairs,2211305,Immunisation outreach,TransAfrica Logistics,232307.37,BANK_TRANSFER
KE-2402367,13/02/2024,MOE,Ministry of Education,3110701,Purchase of vehicles - ambulances,MedSupplies Ltd,4660.19,MOBILE_MONEY
KE-2402368,26/09/2023,MOI,Ministry of Interior,2211199,General medical consumables,Regional Bank Services,1857.35,BANK_TRANSFER
KE-2402369,29/03/2024,MOF,Ministry of Finance,2211308,Youth SRH counselling services,Vitalis Pharma,780629.31,BANK_TRANSFER
KE-2402370,15/08/2023,MOFA,Ministry of Family Affairs,2211501,Refined fuels,Vitalis Pharma,1024959.71,CHEQUE
KE-2402371,29/11/2023,MOFA,Ministry of Family Affairs,2211102,Contraceptives and family planning commodities,SafeWater Kenya,19374.38,BANK_TRANSFER
KE-2402372,17/04/2024,MOI,Ministry of Interior,2211102,Contraceptives and family planning commodities,Highlands Print Works,57040.62,CHEQUE
KE-2402373,03/02/2024,MOF,Ministry of Finance,2110101,Basic salaries - permanent employees,TransAfrica Logistics,8027.62,CHEQUE
KE-2402374,30/05/2024,MOI,Ministry of Interior,2211308,Youth SRH counselling services,MediPlus Distributors,437800.02,CHEQUE
KE-2402375,13/08/2023,MOE,Ministry of Education,2211101,Medical drugs,United Diagnostics,1807262.0,BANK_TRANSFER
KE-2402376,26/07/2023,MOI,Ministry of Interior,3110701,Purchase of vehicles - ambulances,Nile Motors,7232.66,BANK_TRANSFER
KE-2402377,23/11/2023,MOF,Ministry of Finance,3110101,Construction of buildings - health facilities,Sunrise Cleaning Services,2053600.59,MOBILE_MONEY
KE-2402378,26/07/2023,MOI,Ministry of Interior,2211102,Contraceptives and family planning commodities,United Diagnostics,1530164.85,MOBILE_MONEY
KE-2402379,21/05/2024,MOF,Ministry of Finance,2211404,SGBV survivor support services,Public Health Institute,246316.36,BANK_TRANSFER
KE-2402380,25/04/2024,MOE,Ministry of Education,2211103,Vaccines,Regional Bank Services,135640.53,MOBILE_MONEY
KE-2402381,04/06/2024,MOFA,Ministry of Family Affairs,2210201,Communication supplies,Vitalis Pharma,517638.72,MOBILE_MONEY
KE-2402382,19/09/2023,MOE,Ministry of Education,2210201,Communication supplies,Vitalis Pharma,1982990.95,BANK_TRANSFER
KE-2402383,24/05/2024,MOFA,Ministry of Family Affairs,2211101,Medical drugs,Regional Bank Services,57933.02,MOBILE_MONEY
KE-2402384,13/08/2023,MOE,Ministry of Education,2211501,Refined fuels,TransAfrica Logistics,267259.72,CHEQUE
KE-2402385,01/03/2024,MOF,Ministry of Finance,2211306,Antenatal outreach services,TechnoServ Africa,1504828.37,BANK_TRANSFER
KE-2402386,13/06/2024,MOE,Ministry of Education,2211201,Laboratory reagents,United Diagnostics,815869.66,BANK_TRANSFER
KE-2402387,14/05/2024,MOE,Ministry of Education,2211199,General medical consumables,TechnoServ Africa,1020741.14,CHEQUE
KE-2402388,31/12/2023,MOE,Ministry of Education,2211407,Cleaning and fumigation - health facilities,Nile Motors,6670.09,MOBILE_MONEY
KE-2402389,23/08/2023,MOE,Ministry of Education,2211511,Printing and stationery,Sunrise Cleaning Services,1128135.02,MOBILE_MONEY
KE-2402390,26/12/2023,MOI,Ministry of Interior,2211105,HIV test kits and ARVs,MedSupplies Ltd,834466.99,CHEQUE
KE-2402391,16/12/2023,MOI,Ministry of Interior,2110101,Basic salaries - permanent employees,MediPlus Distributors,1066082.75,MOBILE_MONEY
KE-2402392,29/02/2024,MOH,Ministry of Health,2211103,Vaccines,Modern Office Systems,287257.09,CHEQUE
KE-2402393,24/04/2024,MOFA,Ministry of Family Affairs,2211102,Contraceptives and family planning commodities,Modern Office Systems,7380.14,CHEQUE
KE-2402394,09/09/2023,MOI,Ministry of Interior,2211407,Cleaning and fumigation - health facilities,SafeWater Kenya,22368.04,CHEQUE
KE-2402395,29/11/2023,MOI,Ministry of Interior,2211102,Contraceptives and family planning commodities,Modern Office Systems,18791.6,CHEQUE
KE-2402396,10/08/2023,MOE,Ministry of Education,2211101,Medical drugs,TechnoServ Africa,67380.89,CHEQUE
KE-2402397,21/08/2023,MOFA,Ministry of Family Affairs,2211199,General medical consumables,NextGen IT,543350.27,CHEQUE
KE-2402398,02/05/2024,MOF,Ministry of Finance,2210301,Domestic travel,NextGen IT,2637.4,CHEQUE
KE-2402399,19/08/2023,MOE,Ministry of Education,2110101,Basic salaries - permanent employees,Vitalis Pharma,168755.42,CHEQUE
KE-2402400,15/02/2024,MOF,Ministry of Finance,2211320,Cervical cancer screening,Nile Motors,241395.04,BANK_TRANSFER
KE-2402401,22/06/2024,MOI,Ministry of Interior,2110101,Basic salaries - permanent employees,Nile Motors,776382.35,CHEQUE
KE-2402402,08/06/2024,MOFA,Ministry of Family Affairs,2110101,BASIC SALARIES - PERMANENT EMPLOYEES,MedSupplies Ltd,1408.66,BANK_TRANSFER
KE-2402403,08/03/2024,MOF,Ministry of Finance,2211306,Antenatal outreach services,Sunrise Cleaning Services,262885.05,CHEQUE
KE-2402404,29/11/2023,MOI,Ministry of Interior,2211407,Cleaning and fumigation - health facilities,GreenLeaf Consultancy,173115.25,BANK_TRANSFER
KE-2402405,16/04/2024,MOE,Ministry of Education,2211103,Vaccines,Public Health Institute,3058.5,MOBILE_MONEY
KE-2402406,11/03/2024,MOFA,Ministry of Family Affairs,2211201,LABORATORY REAGENTS,United Diagnostics,20446.68,BANK_TRANSFER
KE-2402407,18/02/2024,MOH,Ministry of Health,2211511,printing and stationery,TechnoServ Africa,1538.15,CHEQUE
KE-2402408,15/08/2023,MOFA,Ministry of Family Affairs,2110101,Basic salaries - permanent employees,Vitalis Pharma,13191.18,BANK_TRANSFER
KE-2402409,24/07/2023,MOFA,Ministry of Family Affairs,3110101,Construction of buildings - health facilities,PharmaWest Africa,1959.01,CHEQUE
KE-2402410,26/08/2023,MOFA,Ministry of Family Affairs,2211101,Medical drugs,United Diagnostics,8441.47,CHEQUE
KE-2402411,18/10/2023,MOI,Ministry of Interior,2211320,Cervical cancer screening,TechnoServ Africa,281590.16,BANK_TRANSFER
KE-2402412,13/02/2024,MOH,Ministry of Health,2211201,Laboratory reagents,Sunrise Cleaning Services,131892.28,CHEQUE
KE-2402413,08/09/2023,MOE,Ministry of Education,3110701,Purchase of vehicles - ambulances,Public Health Institute,287287.88,MOBILE_MONEY
KE-2402414,07/04/2024,MOE,Ministry of Education,2211305,Immunisation outreach,NextGen IT,30842.64,CHEQUE
KE-2402415,14/06/2024,MOH,Ministry of Health,2211103,Vaccines,Vitalis Pharma,651251.91,MOBILE_MONEY
KE-2402416,21/05/2024,MOE,Ministry of Education,2211305,Immunisation outreach,MediPlus Distributors,56552.16,CHEQUE
KE-2402417,15/11/2023,MOI,Ministry of Interior,2211199,General medical consumables,SafeWater Kenya,4533.83,BANK_TRANSFER
KE-2402418,28/09/2023,MOE,Ministry of Education,3110101,Construction of buildings - health facilities,United Diagnostics,26909.45,CHEQUE
KE-2402419,19/05/2024,MOH,Ministry of Health,2211511,printing and stationery,Vitalis Pharma,59514.11,MOBILE_MONEY
KE-2402420,29/01/2024,MOH,Ministry of Health,2211199,General medical consumables,NextGen IT,357082.79,CHEQUE
KE-2402421,10/03/2024,MOF,Ministry of Finance,2211404,SGBV survivor support services,PharmaWest Africa,389300.74,MOBILE_MONEY
KE-2402422,28/11/2023,MOI,Ministry of Interior,2211407,Cleaning and fumigation - health facilities,MediPlus Distributors,15961.12,MOBILE_MONEY
KE-2402423,10/12/2023,MOFA,Ministry of Family Affairs,2211110,Maternity supplies and delivery kits,Care Foundation,2644.57,MOBILE_MONEY
KE-2402424,28/05/2024,MOE,Ministry of Education,2211306,Antenatal outreach services,Modern Office Systems,322844.28,CHEQUE
KE-2402425,24/11/2023,MOH,Ministry of Health,2211305,Immunisation outreach,TransAfrica Logistics,2072.89,CHEQUE
KE-2402426,24/05/2024,MOE,Ministry of Education,2211102,Contraceptives and family planning commodities,TransAfrica Logistics,1301.69,BANK_TRANSFER
KE-2402427,10/09/2023,MOF,Ministry of Finance,2210301,Domestic travel,GreenLeaf Consultancy,7898.19,BANK_TRANSFER
KE-2402428,20/09/2023,MOE,Ministry of Education,3110101,Construction of buildings - health facilities,Care Foundation,3655.8,CHEQUE
KE-2402429,15/03/2024,MOF,Ministry of Finance,2211308,YOUTH SRH COUNSELLING SERVICES,MedSupplies Ltd,123207.54,MOBILE_MONEY
KE-2402430,08/12/2023,MOH,Ministry of Health,2211101,Medical drugs,SafeWater Kenya,33641.73,MOBILE_MONEY
KE-2402431,06/01/2024,MOE,Ministry of Education,3110101,Construction of buildings - health facilities,Modern Office Systems,276950.73,CHEQUE
KE-2402432,01/05/2024,MOH,Ministry of Health,2211308,Youth SRH counselling services,Public Health Institute,7878.1,MOBILE_MONEY
KE-2402433,16/10/2023,MOE,Ministry of Education,2211407,Cleaning and fumigation - health facilities,Nile Motors,353846.15,MOBILE_MONEY
KE-2402434,17/12/2023,MOH,Ministry of Health,2211201,Laboratory reagents,United Diagnostics,877120.35,BANK_TRANSFER
KE-2402435,07/11/2023,MOH,Ministry of Health,2211199,General medical consumables,NextGen IT,189523.99,MOBILE_MONEY
KE-2402436,15/06/2024,MOF,Ministry of Finance,2211501,Refined fuels,TransAfrica Logistics,-637664.41,CHEQUE
KE-2402437,12/08/2023,MOE,Ministry of Education,3110101,Construction of buildings - health facilities,Modern Office Systems,2381.42,BANK_TRANSFER
KE-2402438,05/11/2023,MOI,Ministry of Interior,2211101,Medical drugs,Regional Bank Services,6539.17,BANK_TRANSFER
KE-2402439,25/03/2024,MOE,Ministry of Education,2211105,HIV test kits and ARVs,BuildRight Contractors,766283.08,MOBILE_MONEY
KE-2402440,08/11/2023,MOH,Ministry of Health,2211320,Cervical cancer screening,TransAfrica Logistics,4362.95,MOBILE_MONEY
KE-2402441,23/12/2023,MOFA,Ministry of Family Affairs,2211101,Medical drugs,TechnoServ Africa,774288.34,MOBILE_MONEY
KE-2402442,05/03/2024,MOF,Ministry of Finance,3110101,construction of buildings - health facilities,GreenLeaf Consultancy,1331.42,MOBILE_MONEY
KE-2402443,18/06/2024,MOF,Ministry of Finance,2211306,Antenatal outreach services,Modern Office Systems,251749.3,CHEQUE
KE-2402444,26/11/2023,MOFA,Ministry of Family Affairs,2211102,Contraceptives and family planning commodities,MedSupplies Ltd,-20927.75,MOBILE_MONEY
KE-2402445,11/11/2023,MOF,Ministry of Finance,2110101,Basic salaries - permanent employees,Vitalis Pharma,1132588.77,MOBILE_MONEY
KE-2402446,14/12/2023,MOH,Ministry of Health,3110701,Purchase of vehicles - ambulances,MediPlus Distributors,29849.01,CHEQUE
KE-2402447,28/07/2023,MOI,Ministry of Interior,2211308,Youth SRH counselling services,Modern Office Systems,551819.91,MOBILE_MONEY
KE-2402448,08/08/2023,MOFA,Ministry of Family Affairs,2211103,Vaccines,Vitalis Pharma,1279826.57,MOBILE_MONEY
KE-2402449,28/10/2023,MOF,Ministry of Finance,2211199,General medical consumables,GreenLeaf Consultancy,106888.57,CHEQUE
KE-2402450,30/10/2023,MOE,Ministry of Education,2211105,HIV test kits and ARVs,Nile Motors,722948.83,BANK_TRANSFER
KE-2402451,14/03/2024,MOFA,Ministry of Family Affairs,2211101,Medical drugs,GreenLeaf Consultancy,641538.05,MOBILE_MONEY
KE-2402452,13/03/2024,MOF,Ministry of Finance,3110101,Construction of buildings - health facilities,GreenLeaf Consultancy,16733.62,MOBILE_MONEY
KE-2402453,26/11/2023,MOF,Ministry of Finance,3110701,Purchase of vehicles - ambulances,MedSupplies Ltd,474193.36,CHEQUE
KE-2402454,22/03/2024,MOE,Ministry of Education,2210201,Communication supplies,MediPlus Distributors,4960.41,MOBILE_MONEY
KE-2402455,27/07/2023,MOH,Ministry of Health,2211101,Medical drugs,Highlands Print Works,925.98,BANK_TRANSFER
KE-2402456,22/06/2024,MOE,Ministry of Education,2210301,Domestic travel,Nile Motors,184518.8,CHEQUE
KE-2402457,06/08/2023,MOFA,Ministry of Family Affairs,2211407,Cleaning and fumigation - health facilities,United Diagnostics,31716.77,BANK_TRANSFER
KE-2402458,04/10/2023,MOI,Ministry of Interior,2211101,Medical drugs,Regional Bank Services,2136.51,MOBILE_MONEY
KE-2402459,22/12/2023,MOE,Ministry of Education,2211501,Refined fuels,Public Health Institute,1497.31,MOBILE_MONEY
KE-2402460,20/11/2023,MOI,Ministry of Interior,2211306,Antenatal outreach services,PharmaWest Africa,70122.36,CHEQUE
KE-2402461,27/11/2023,MOF,Ministry of Finance,2211308,Youth SRH counselling services,PharmaWest Africa,1895716.39,BANK_TRANSFER
KE-2402462,07/09/2023,MOF,Ministry of Finance,2211511,PRINTING AND STATIONERY,Modern Office Systems,126263.45,MOBILE_MONEY
KE-2402463,25/01/2024,MOE,Ministry of Education,2110101,Basic salaries - permanent employees,Highlands Print Works,126278.21,MOBILE_MONEY
KE-2402464,08/12/2023,MOE,Ministry of Education,2210201,Communication supplies,SafeWater Kenya,355890.96,CHEQUE
KE-2402465,07/09/2023,MOI,Ministry of Interior,2211103,Vaccines,MediPlus Distributors,7256.89,CHEQUE
KE-2402466,07/03/2024,MOH,Ministry of Health,2211101,MEDICAL DRUGS,Public Health Institute,24535.44,MOBILE_MONEY
KE-2402467,16/07/2023,MOFA,Ministry of Family Affairs,2211501,Refined fuels,MedSupplies Ltd,1188.54,MOBILE_MONEY
KE-2402468,13/07/2023,MOFA,Ministry of Family Affairs,2211102,Contraceptives and family planning commodities,Regional Bank Services,496851.71,MOBILE_MONEY
KE-2402469,24/10/2023,MOH,Ministry of Health,2211102,Contraceptives and family planning commodities,MedSupplies Ltd,1758483.52,BANK_TRANSFER
KE-2402470,11/01/2024,MOFA,Ministry of Family Affairs,2211320,Cervical cancer screening,Regional Bank Services,1415.25,BANK_TRANSFER
KE-2402471,22/11/2023,MOH,Ministry of Health,3110101,Construction of buildings - health facilities,Regional Bank Services,123392.8,CHEQUE
KE-2402472,25/09/2023,MOE,Ministry of Education,3110701,Purchase of vehicles - ambulances,PharmaWest Africa,1737.45,CHEQUE
KE-2402473,02/08/2023,MOE,Ministry of Education,2210301,Domestic travel,MediPlus Distributors,120251.45,MOBILE_MONEY
KE-2402474,19/12/2023,MOE,Ministry of Education,2211320,Cervical cancer screening,Nile Motors,207242.78,MOBILE_MONEY
KE-2402475,17/12/2023,MOF,Ministry of Finance,3110701,PURCHASE OF VEHICLES - AMBULANCES,Nile Motors,102417.51,CHEQUE
KE-2402476,16/11/2023,MOFA,Ministry of Family Affairs,2210201,Communication supplies,PharmaWest Africa,160952.94,CHEQUE
KE-2402477,10/05/2024,MOF,Ministry of Finance,2211511,Printing and stationery,Nile Motors,745587.92,CHEQUE
KE-2402478,25/07/2023,MOI,Ministry of Interior,2210301,DOMESTIC TRAVEL,United Diagnostics,1216.83,CHEQUE
KE-2402479,28/06/2024,MOI,Ministry of Interior,3110701,Purchase of vehicles - ambulances,Vitalis Pharma,125788.12,BANK_TRANSFER
KE-2402480,29/08/2023,MOH,Ministry of Health,2211308,youth srh counselling services,MediPlus Distributors,8689.64,BANK_TRANSFER
KE-2402481,23/10/2023,MOE,Ministry of Education,2211404,SGBV SURVIVOR SUPPORT SERVICES,Care Foundation,4889.63,CHEQUE
KE-2402482,12/07/2023,MOF,Ministry of Finance,2211105,HIV test kits and ARVs,MedSupplies Ltd,2467.45,BANK_TRANSFER
KE-2402483,22/12/2023,MOI,Ministry of Interior,3110101,construction of buildings - health facilities,United Diagnostics,1267231.93,BANK_TRANSFER
KE-2402484,06/06/2024,MOE,Ministry of Education,2211101,Medical drugs,BuildRight Contractors,6273.99,CHEQUE
KE-2402485,02/04/2024,MOI,Ministry of Interior,2211105,HIV test kits and ARVs,MedSupplies Ltd,5218.72,BANK_TRANSFER
KE-2402486,24/11/2023,MOE,Ministry of Education,2210201,Communication supplies,GreenLeaf Consultancy,8283.52,BANK_TRANSFER
KE-2402487,14/12/2023,MOI,Ministry of Interior,2211320,Cervical cancer screening,MediPlus Distributors,346038.46,CHEQUE
KE-2402488,18/01/2024,MOFA,Ministry of Family Affairs,2211103,Vaccines,Nile Motors,24860.06,MOBILE_MONEY
KE-2402489,10/08/2023,MOFA,Ministry of Family Affairs,2211407,Cleaning and fumigation - health facilities,GreenLeaf Consultancy,24783.91,BANK_TRANSFER
KE-2402490,20/04/2024,MOF,Ministry of Finance,2210301,Domestic travel,Vitalis Pharma,249840.22,CHEQUE
KE-2402491,12/03/2024,MOF,Ministry of Finance,2211199,General medical consumables,PharmaWest Africa,631062.52,MOBILE_MONEY
KE-2402492,12/10/2023,MOE,Ministry of Education,2210301,Domestic travel,GreenLeaf Consultancy,113873.14,MOBILE_MONEY
KE-2402493,04/01/2024,MOH,Ministry of Health,2211103,Vaccines,PharmaWest Africa,,MOBILE_MONEY
